,L,L_str,R,R_str,V(out),W
46,0.26366508987303583,0.26366508987303583u,8.858667904100825,8.858667904100825,0.015299815,0.0001918263
47,0.26366508987303583,0.26366508987303583u,12.742749857031335,12.742749857031335,0.01482215,0.0003681461
48,0.26366508987303583,0.26366508987303583u,18.329807108324356,18.329807108324356,0.012963627,0.0002780202
49,0.26366508987303583,0.26366508987303583u,26.366508987303583,26.366508987303583,0.010087659,0.00043842176
50,0.26366508987303583,0.26366508987303583u,37.926901907322495,37.926901907322495,0.0064380555,0.0004970676
51,0.26366508987303583,0.26366508987303583u,54.55594781168517,54.55594781168517,0.0045496775,0.00065108883
52,0.26366508987303583,0.26366508987303583u,78.47599703514611,78.47599703514611,0.003148141,0.00066531997
53,0.26366508987303583,0.26366508987303583u,112.88378916846884,112.88378916846884,0.002276305,0.00061387
54,0.26366508987303583,0.26366508987303583u,162.3776739188721,162.3776739188721,0.0018024894,0.00054192817
55,0.26366508987303583,0.26366508987303583u,233.57214690901213,233.57214690901213,0.0015749552,0.00047044217
56,0.26366508987303583,0.26366508987303583u,335.9818286283781,335.9818286283781,0.0009504929,0.00041698915
57,0.26366508987303583,0.26366508987303583u,483.2930238571752,483.2930238571752,0.0010907128,0.00033481547
58,0.26366508987303583,0.26366508987303583u,695.1927961775606,695.1927961775606,0.0010899552,0.000258268
59,0.26366508987303583,0.26366508987303583u,1000.0,1000.0,0.0009866911,0.00021117897
60,0.42813323987193935,0.42813323987193935u,1.0,1.0,0.011091288,1.1495119e-05
61,0.42813323987193935,0.42813323987193935u,1.4384498882876628,1.4384498882876628,0.009366097,2.8797154e-05
62,0.42813323987193935,0.42813323987193935u,2.0691380811147897,2.0691380811147897,0.014573516,4.7607995e-05
63,0.42813323987193935,0.42813323987193935u,2.976351441631318,2.976351441631318,0.013061366,4.3894357e-05
64,0.42813323987193935,0.42813323987193935u,4.281332398719393,4.281332398719393,0.012848373,0.0001407516
65,0.42813323987193935,0.42813323987193935u,6.158482110660264,6.158482110660264,0.0144527275,0.00017216442
66,0.42813323987193935,0.42813323987193935u,8.858667904100825,8.858667904100825,0.015752075,0.0001417192
67,0.42813323987193935,0.42813323987193935u,12.742749857031335,12.742749857031335,0.01608971,0.0002109559
68,0.42813323987193935,0.42813323987193935u,18.329807108324356,18.329807108324356,0.014007133,0.00028774375
69,0.42813323987193935,0.42813323987193935u,26.366508987303583,26.366508987303583,0.0120386705,0.00043469056
70,0.42813323987193935,0.42813323987193935u,37.926901907322495,37.926901907322495,0.00958696,0.00055022124
71,0.42813323987193935,0.42813323987193935u,54.55594781168517,54.55594781168517,0.006052659,0.0005234944
72,0.42813323987193935,0.42813323987193935u,78.47599703514611,78.47599703514611,0.0048937965,0.000608021
73,0.42813323987193935,0.42813323987193935u,112.88378916846884,112.88378916846884,0.0031574522,0.0007186417
74,0.42813323987193935,0.42813323987193935u,162.3776739188721,162.3776739188721,0.0022264821,0.0005695879
75,0.42813323987193935,0.42813323987193935u,233.57214690901213,233.57214690901213,0.0018037636,0.00048639503
76,0.42813323987193935,0.42813323987193935u,335.9818286283781,335.9818286283781,0.0014099895,0.00038885436
77,0.42813323987193935,0.42813323987193935u,483.2930238571752,483.2930238571752,0.0010535783,0.00031268952
78,0.42813323987193935,0.42813323987193935u,695.1927961775606,695.1927961775606,0.0013497479,0.00027070305
79,0.42813323987193935,0.42813323987193935u,1000.0,1000.0,0.0014172343,0.00020889101
80,0.6951927961775606,0.6951927961775606u,1.0,1.0,0.013574697,9.49969e-05
81,0.6951927961775606,0.6951927961775606u,1.4384498882876628,1.4384498882876628,0.012177128,0.000114942006
82,0.6951927961775606,0.6951927961775606u,2.0691380811147897,2.0691380811147897,0.011954259,0.0001096077
83,0.6951927961775606,0.6951927961775606u,2.976351441631318,2.976351441631318,0.011221511,0.00011074756
84,0.6951927961775606,0.6951927961775606u,4.281332398719393,4.281332398719393,0.010166814,0.00013564732
85,0.6951927961775606,0.6951927961775606u,6.158482110660264,6.158482110660264,0.011988585,0.000117656105
86,0.6951927961775606,0.6951927961775606u,8.858667904100825,8.858667904100825,0.015579594,0.00020149123
87,0.6951927961775606,0.6951927961775606u,12.742749857031335,12.742749857031335,0.013270386,0.00012539297
88,0.6951927961775606,0.6951927961775606u,18.329807108324356,18.329807108324356,0.012191213,0.00017691824
89,0.6951927961775606,0.6951927961775606u,26.366508987303583,26.366508987303583,0.009452766,0.00023221623
90,0.6951927961775606,0.6951927961775606u,37.926901907322495,37.926901907322495,0.008890522,0.0002997877
91,0.6951927961775606,0.6951927961775606u,54.55594781168517,54.55594781168517,0.0081091,0.00043809018
92,0.6951927961775606,0.6951927961775606u,78.47599703514611,78.47599703514611,0.0054354467,0.000504412
93,0.6951927961775606,0.6951927961775606u,112.88378916846884,112.88378916846884,0.0036954351,0.00053526444
94,0.6951927961775606,0.6951927961775606u,162.3776739188721,162.3776739188721,0.0034892354,0.0005013498
95,0.6951927961775606,0.6951927961775606u,233.57214690901213,233.57214690901213,0.0020796983,0.00047404616
96,0.6951927961775606,0.6951927961775606u,335.9818286283781,335.9818286283781,0.001240287,0.00037502949
97,0.6951927961775606,0.6951927961775606u,483.2930238571752,483.2930238571752,0.0008596407,0.0003254698
98,0.6951927961775606,0.6951927961775606u,695.1927961775606,695.1927961775606,0.0008458259,0.00024934023
99,0.6951927961775606,0.6951927961775606u,1000.0,1000.0,0.0008123084,0.00019249808
100,1.1288378916846888,1.1288378916846888u,1.0,1.0,0.022544358,5.6950397e-05
101,1.1288378916846888,1.1288378916846888u,1.4384498882876628,1.4384498882876628,0.020498093,5.6382556e-05
102,1.1288378916846888,1.1288378916846888u,2.0691380811147897,2.0691380811147897,0.020233657,6.0946826e-05
103,1.1288378916846888,1.1288378916846888u,2.976351441631318,2.976351441631318,0.018804416,6.9303445e-05
104,1.1288378916846888,1.1288378916846888u,4.281332398719393,4.281332398719393,0.017851226,7.958475e-05
105,1.1288378916846888,1.1288378916846888u,6.158482110660264,6.158482110660264,0.016620649,6.4158994e-05
106,1.1288378916846888,1.1288378916846888u,8.858667904100825,8.858667904100825,0.014853944,0.00011142761
107,1.1288378916846888,1.1288378916846888u,12.742749857031335,12.742749857031335,0.009662816,9.7315075e-05
108,1.1288378916846888,1.1288378916846888u,18.329807108324356,18.329807108324356,0.008900883,0.00011373368
109,1.1288378916846888,1.1288378916846888u,26.366508987303583,26.366508987303583,0.0074389875,0.00019360776
110,1.1288378916846888,1.1288378916846888u,37.926901907322495,37.926901907322495,0.0075529236,0.00022422885
111,1.1288378916846888,1.1288378916846888u,54.55594781168517,54.55594781168517,0.008799756,0.00026898546
112,1.1288378916846888,1.1288378916846888u,78.47599703514611,78.47599703514611,0.0064117224,0.00038129333
113,1.1288378916846888,1.1288378916846888u,112.88378916846884,112.88378916846884,0.0038869535,0.0003908122
114,1.1288378916846888,1.1288378916846888u,162.3776739188721,162.3776739188721,0.0025944249,0.00046245742
115,1.1288378916846888,1.1288378916846888u,233.57214690901213,233.57214690901213,0.0017106859,0.00043517712
116,1.1288378916846888,1.1288378916846888u,335.9818286283781,335.9818286283781,0.0018935023,0.00036445487
117,1.1288378916846888,1.1288378916846888u,483.2930238571752,483.2930238571752,0.0015328061,0.00031986577
118,1.1288378916846888,1.1288378916846888u,695.1927961775606,695.1927961775606,0.0012052632,0.0002479177
119,1.1288378916846888,1.1288378916846888u,1000.0,1000.0,0.0020247903,0.00019719797
120,1.8329807108324356,1.8329807108324356u,1.0,1.0,0.03550252,2.1941003e-05
121,1.8329807108324356,1.8329807108324356u,1.4384498882876628,1.4384498882876628,0.03360229,3.1043146e-05
122,1.8329807108324356,1.8329807108324356u,2.0691380811147897,2.0691380811147897,0.03365776,3.7181602e-05
123,1.8329807108324356,1.8329807108324356u,2.976351441631318,2.976351441631318,0.030823965,6.3518484e-05
124,1.8329807108324356,1.8329807108324356u,4.281332398719393,4.281332398719393,0.029389316,5.1229694e-05
125,1.8329807108324356,1.8329807108324356u,6.158482110660264,6.158482110660264,0.027843947,6.215229e-05
126,1.8329807108324356,1.8329807108324356u,8.858667904100825,8.858667904100825,0.026754927,7.545012e-05
127,1.8329807108324356,1.8329807108324356u,12.742749857031335,12.742749857031335,0.022077842,9.1373644e-05
128,1.8329807108324356,1.8329807108324356u,18.329807108324356,18.329807108324356,0.018079929,0.000107229454
129,1.8329807108324356,1.8329807108324356u,26.366508987303583,26.366508987303583,0.009711417,0.000118149335
130,1.8329807108324356,1.8329807108324356u,37.926901907322495,37.926901907322495,0.0062916824,0.00013845021
131,1.8329807108324356,1.8329807108324356u,54.55594781168517,54.55594781168517,0.0047186487,0.00018356949
132,1.8329807108324356,1.8329807108324356u,78.47599703514611,78.47599703514611,0.005544738,0.00022538641
133,1.8329807108324356,1.8329807108324356u,112.88378916846884,112.88378916846884,0.0038817055,0.00028079213
134,1.8329807108324356,1.8329807108324356u,162.3776739188721,162.3776739188721,0.0034632243,0.00033097586
135,1.8329807108324356,1.8329807108324356u,233.57214690901213,233.57214690901213,0.0011908524,0.00035161307
136,1.8329807108324356,1.8329807108324356u,335.9818286283781,335.9818286283781,0.0011718494,0.00030584278
137,1.8329807108324356,1.8329807108324356u,483.2930238571752,483.2930238571752,0.00083851564,0.0002719966
138,1.8329807108324356,1.8329807108324356u,695.1927961775606,695.1927961775606,0.0018964835,0.00025701185
139,1.8329807108324356,1.8329807108324356u,1000.0,1000.0,0.00108684,0.00017993007
140,2.9763514416313175,2.9763514416313175u,1.0,1.0,0.05399413,7.596304e-05
141,2.9763514416313175,2.9763514416313175u,1.4384498882876628,1.4384498882876628,0.05714758,5.99353e-05
142,2.9763514416313175,2.9763514416313175u,2.0691380811147897,2.0691380811147897,0.05603533,9.7127726e-05
143,2.9763514416313175,2.9763514416313175u,2.976351441631318,2.976351441631318,0.049692012,9.4371346e-05
144,2.9763514416313175,2.9763514416313175u,4.281332398719393,4.281332398719393,0.054575462,8.529517e-05
145,2.9763514416313175,2.9763514416313175u,6.158482110660264,6.158482110660264,0.047253933,7.615216e-05
