,L,L_str,R,R_str,V(out),W
0,31.16033041293723,31.16033041293723u,1.0,1.0,7.8257627,0.003435609
1,0.0763714588400244,0.0763714588400244u,1000.0,1000.0,0.0003063104,0.00017061814
2,58.0445941673678,58.0445941673678u,28.072162039411772,28.072162039411772,4.522443,0.0017441331
3,58.0445941673678,58.0445941673678u,35.62247890262442,35.62247890262442,3.8313923,0.0016209385
4,58.0445941673678,58.0445941673678u,6.7233575364993365,6.7233575364993365,6.5637217,0.0028822501
5,58.0445941673678,58.0445941673678u,45.20353656360243,45.20353656360243,3.1617413,0.001375556
6,58.0445941673678,58.0445941673678u,22.122162910704493,22.122162910704493,5.15913,0.0020413704
7,58.0445941673678,58.0445941673678u,57.36152510448679,57.36152510448679,2.6743975,0.0011891475
8,58.0445941673678,58.0445941673678u,8.531678524172808,8.531678524172808,6.37713,0.0023474747
9,58.0445941673678,58.0445941673678u,72.7895384398315,72.7895384398315,2.1819413,0.0010681518
10,58.0445941673678,58.0445941673678u,4.1753189365604015,4.1753189365604015,7.230233,0.0031927123
11,58.0445941673678,58.0445941673678u,5.298316906283709,5.298316906283709,6.945302,0.0030316764
12,58.0445941673678,58.0445941673678u,117.21022975334806,117.21022975334806,1.4236763,0.000836525
13,58.0445941673678,58.0445941673678u,92.36708571873861,92.36708571873861,1.7991203,0.0009603681
14,58.0445941673678,58.0445941673678u,17.43328822199988,17.43328822199988,5.616312,0.0021369217
15,58.0445941673678,58.0445941673678u,13.73823795883263,13.73823795883263,5.9298286,0.0022045681
16,58.0445941673678,58.0445941673678u,148.73521072935117,148.73521072935117,1.1381265,0.0006743866
17,58.0445941673678,58.0445941673678u,1.0,1.0,7.4519105,0.0034093726
18,58.0445941673678,58.0445941673678u,188.73918221350976,188.73918221350976,0.9191462,0.0005867067
19,58.0445941673678,58.0445941673678u,10.826367338740546,10.826367338740546,6.2509947,0.0023388518
20,58.0445941673678,58.0445941673678u,239.5026619987486,239.5026619987486,0.7411143,0.0004906045
21,58.0445941673678,58.0445941673678u,303.9195382313198,303.9195382313198,0.59804934,0.0004218978
22,58.0445941673678,58.0445941673678u,385.6620421163472,385.6620421163472,0.4833022,0.00033585378
23,58.0445941673678,58.0445941673678u,3.2903445623126686,3.2903445623126686,7.490937,0.0034351787
24,58.0445941673678,58.0445941673678u,489.3900918477494,489.3900918477494,0.39548677,0.00029442657
25,58.0445941673678,58.0445941673678u,621.0169418915616,621.0169418915616,0.32081455,0.00026464998
26,58.0445941673678,58.0445941673678u,788.0462815669912,788.0462815669912,0.25892714,0.00021311294
27,58.0445941673678,58.0445941673678u,1000.0,1000.0,0.20892867,0.00018241409
28,31.16033041293723,31.16033041293723u,1000.0,1000.0,0.113545254,0.00017648867
29,11.340879484804214,11.340879484804214u,1000.0,1000.0,0.041438762,0.000174593
30,6.303041248585959,6.303041248585959u,1000.0,1000.0,0.02304525,0.00017136926
31,4.128146565202458,4.128146565202458u,1000.0,1000.0,0.015095691,0.00017083412
32,4.758515827759393,4.758515827759393u,1000.0,1000.0,0.01742413,0.00017131616
33,58.0445941673678,58.0445941673678u,1000.0,1000.0,0.20892867,0.00018241409
34,58.0445941673678,58.0445941673678u,3.2903445623126686,3.2903445623126686,7.490937,0.0034351787
35,58.0445941673678,58.0445941673678u,303.9195382313198,303.9195382313198,0.59804934,0.0004218978
36,58.0445941673678,58.0445941673678u,6.7233575364993365,6.7233575364993365,6.5637217,0.0028822501
37,58.0445941673678,58.0445941673678u,621.0169418915616,621.0169418915616,0.32081455,0.00026464998
38,58.0445941673678,58.0445941673678u,8.531678524172808,8.531678524172808,6.37713,0.0023474747
39,58.0445941673678,58.0445941673678u,6.7233575364993365,6.7233575364993365,6.5637217,0.0028822501
40,58.0445941673678,58.0445941673678u,45.20353656360243,45.20353656360243,3.1617413,0.001375556
41,58.0445941673678,58.0445941673678u,22.122162910704493,22.122162910704493,5.15913,0.0020413704
42,58.0445941673678,58.0445941673678u,8.531678524172808,8.531678524172808,6.37713,0.0023474747
43,58.0445941673678,58.0445941673678u,72.7895384398315,72.7895384398315,2.1819413,0.0010681518
44,58.0445941673678,58.0445941673678u,92.36708571873861,92.36708571873861,1.7991203,0.0009603681
45,58.0445941673678,58.0445941673678u,10.826367338740546,10.826367338740546,6.2509947,0.0023388518
46,58.0445941673678,58.0445941673678u,239.5026619987486,239.5026619987486,0.7411143,0.0004906045
47,58.0445941673678,58.0445941673678u,303.9195382313198,303.9195382313198,0.59804934,0.0004218978
48,58.0445941673678,58.0445941673678u,3.2903445623126686,3.2903445623126686,7.490937,0.0034351787
49,58.0445941673678,58.0445941673678u,621.0169418915616,621.0169418915616,0.32081455,0.00026464998
