,L,L_str,R,R_str,V(out),W
2641,96.17248711152965,96.17248711152965u,1.1242100350620865,1.1242100350620865,0.62111837,0.005116091
2642,96.17248711152965,96.17248711152965u,1.263848202934298,1.263848202934298,0.6240931,0.0056516333
2643,96.17248711152965,96.17248711152965u,1.4208308325339223,1.4208308325339223,0.6236871,0.005514753
2644,96.17248711152965,96.17248711152965u,1.5973122800602544,1.5973122800602544,0.62344,0.005541065
2645,96.17248711152965,96.17248711152965u,1.7957144943716399,1.7957144943716399,0.62347096,0.0056352494
2646,96.17248711152965,96.17248711152965u,2.0187602546790386,2.0187602546790386,0.6230057,0.005431903
2647,96.17248711152965,96.17248711152965u,2.269510536694669,2.269510536694669,0.6234734,0.005433361
2648,96.17248711152965,96.17248711152965u,2.5514065200312888,2.5514065200312888,0.6212268,0.0053167334
2649,96.17248711152965,96.17248711152965u,2.868316813342011,2.868316813342011,0.6232401,0.004966177
2650,96.17248711152965,96.17248711152965u,3.2245905452963948,3.2245905452963948,0.6206418,0.0051812753
2651,96.17248711152965,96.17248711152965u,3.6251170499885332,3.6251170499885332,0.6211171,0.005469213
2652,96.17248711152965,96.17248711152965u,4.075392965871777,4.075392965871777,0.6156573,0.004317056
2653,96.17248711152965,96.17248711152965u,4.581597669054491,4.581597669054491,0.6134767,0.0042116204
2654,96.17248711152965,96.17248711152965u,5.150678076168124,5.150678076168124,0.61428934,0.004099642
2655,96.17248711152965,96.17248711152965u,5.790443980602488,5.790443980602488,0.61523706,0.0038837914
2656,96.17248711152965,96.17248711152965u,6.50967523045817,6.50967523045817,0.61425436,0.0036646966
2657,96.17248711152965,96.17248711152965u,7.318242219076176,7.318242219076176,0.6167651,0.0032568516
2658,96.17248711152965,96.17248711152965u,8.22724134170047,8.22724134170047,0.612954,0.0032441842
2659,96.17248711152965,96.17248711152965u,9.249147277217336,9.249147277217336,0.6128005,0.0030175
2660,96.17248711152965,96.17248711152965u,10.3979841848149,10.3979841848149,0.60750806,0.0028545563
2661,96.17248711152965,96.17248711152965u,11.689518164985783,11.689518164985783,0.6041959,0.0025894365
2662,96.17248711152965,96.17248711152965u,13.141473626117568,13.141473626117568,0.60084784,0.0024133006
2663,96.17248711152965,96.17248711152965u,14.773776525985111,14.773776525985111,0.59328294,0.0022261676
2664,96.17248711152965,96.17248711152965u,16.608827826277157,16.608827826277157,0.5842283,0.0020272145
2665,96.17248711152965,96.17248711152965u,18.671810912919206,18.671810912919206,0.5743193,0.0018806161
2666,96.17248711152965,96.17248711152965u,20.991037201085547,20.991037201085547,0.5644995,0.0018459767
2667,96.17248711152965,96.17248711152965u,23.59833466782195,23.59833466782195,0.5526549,0.0018209082
2668,96.17248711152965,96.17248711152965u,26.529484644318973,26.529484644318973,0.537898,0.001810925
