,L,L_str,R,R_str,V(out),W
0,32.245905452963946,32.245905452963946u,1.0,1.0,0.6352359,0.007987013
1,2.652948464431896,2.652948464431896u,1000.0,1000.0,0.0010721612,0.00016859744
2,1000.0,1000.0u,1000.0,1000.0,0.30215296,0.00017410118
3,3.6251170499885332,3.6251170499885332u,1000.0,1000.0,0.0014792292,0.0001740987
4,32.245905452963946,32.245905452963946u,1.1242100350620865,1.1242100350620865,0.6313489,0.007452042
5,60.208944933361316,60.208944933361316u,1.1242100350620865,1.1242100350620865,0.63092434,0.0062334817
6,96.17248711152965,96.17248711152965u,2.868316813342011,2.868316813342011,0.6232401,0.004966177
7,153.6174946671828,153.6174946671828u,5.790443980602488,5.790443980602488,0.61722237,0.0032092065
8,112.42100350620862,112.42100350620862u,3.2245905452963948,3.2245905452963948,0.6224125,0.004487133
9,51.50678076168122,51.50678076168122u,1.0,1.0,0.6303989,0.005684747
10,153.6174946671828,153.6174946671828u,8.22724134170047,8.22724134170047,0.61719084,0.0028373785
11,245.37511066398167,245.37511066398167u,11.689518164985783,11.689518164985783,0.6127422,0.002086422
12,1000.0,1000.0u,791.2342618981327,791.2342618981327,0.34877476,0.00020308782
13,1000.0,1000.0u,703.8135554931562,703.8135554931562,0.3722753,0.00022283103
14,1000.0,1000.0u,889.5134973108236,889.5134973108236,0.32523155,0.00019374354
15,1000.0,1000.0u,626.0516572014822,626.0516572014822,0.39563635,0.00023238677
16,1000.0,1000.0u,556.8813990945273,556.8813990945273,0.4186105,0.00025374469
17,153.6174946671828,153.6174946671828u,4.581597669054491,4.581597669054491,0.618369,0.0036900667
18,1000.0,1000.0u,495.3535208959175,495.3535208959175,0.44110948,0.00026490013
19,96.17248711152965,96.17248711152965u,2.269510536694669,2.269510536694669,0.6234734,0.005433361
20,209.91037201085547,209.91037201085547u,9.249147277217336,9.249147277217336,0.6128327,0.0025858479
21,82.27241341700466,82.27241341700466u,5.150678076168124,5.150678076168124,0.62040126,0.00411766
22,1000.0,1000.0u,440.6236427773573,440.6236427773573,0.46234903,0.00028815336
23,286.83168133420116,286.83168133420116u,16.608827826277157,16.608827826277157,0.6093596,0.0016420525
24,245.37511066398167,245.37511066398167u,13.141473626117568,13.141473626117568,0.6094038,0.0020099324
25,1000.0,1000.0u,391.94067748472213,391.94067748472213,0.48149803,0.00029916115
26,112.42100350620862,112.42100350620862u,5.150678076168124,5.150678076168124,0.61983204,0.0037569094
27,1000.0,1000.0u,348.63652276780874,348.63652276780874,0.50015557,0.0003036114
28,391.94067748472213,391.94067748472213u,20.991037201085547,20.991037201085547,0.605244,0.0011590191
29,458.1597669054491,458.1597669054491u,29.824712862168912,29.824712862168912,0.6034937,0.0009398033
30,82.27241341700466,82.27241341700466u,4.581597669054491,4.581597669054491,0.62152386,0.004275418
31,1000.0,1000.0u,310.1168926574779,310.1168926574779,0.5162359,0.00032051784
32,245.37511066398167,245.37511066398167u,23.59833466782195,23.59833466782195,0.60541886,0.0013435044
33,286.83168133420116,286.83168133420116u,18.671810912919206,18.671810912919206,0.6083286,0.0015030905
34,1000.0,1000.0u,275.85316176291843,275.85316176291843,0.52908695,0.00033999293
35,1000.0,1000.0u,108.11807510766077,108.11807510766077,0.582867,0.0005155635
36,1000.0,1000.0u,153.6174946671828,153.6174946671828,0.570741,0.00048719047
37,209.91037201085547,209.91037201085547u,8.22724134170047,8.22724134170047,0.61380565,0.0026246856
38,626.0516572014822,626.0516572014822u,29.824712862168912,29.824712862168912,0.5990372,0.00083779264
39,82.27241341700466,82.27241341700466u,1.0,1.0,0.62499523,0.0056435713
40,1000.0,1000.0u,172.6983290659436,172.6983290659436,0.5625093,0.0004512065
41,96.17248711152965,96.17248711152965u,1.4208308325339223,1.4208308325339223,0.6236871,0.005514753
42,1000.0,1000.0u,218.26447283974872,218.26447283974872,0.55114335,0.00039652528
43,1000.0,1000.0u,245.37511066398193,245.37511066398193,0.5392871,0.0003608091
44,1000.0,1000.0u,194.14919457438816,194.14919457438816,0.55606425,0.0004173789
45,855.4672535565685,855.4672535565685u,29.824712862168912,29.824712862168912,0.5931014,0.0007266773
46,1000.0,1000.0u,60.208944933361316,60.208944933361316,0.5883087,0.0005917937
47,626.0516572014822,626.0516572014822u,47.63938010401343,47.63938010401343,0.5967978,0.00075037713
48,855.4672535565685,855.4672535565685u,218.26447283974872,218.26447283974872,0.5411601,0.00039189664
49,1000.0,1000.0u,47.63938010401343,47.63938010401343,0.5911735,0.00062617834
