,L,L_str,R,R_str,V(out),W
0,0.1,0.1u,1.1242100350620865,1.1242100350620865,0.02135047,-0.00041600387
1,286.83168133420116,286.83168133420116u,1.1242100350620865,1.1242100350620865,0.39515743,-2.2513852e-05
2,0.11689518164985782,0.11689518164985782u,1.0,1.0,0.023056893,-9.7729535e-05
3,335.29241492495566,335.29241492495566u,5.790443980602488,5.790443980602488,0.36791003,-5.6112018e-05
4,0.13664483492953255,0.13664483492953255u,1.7957144943716399,1.7957144943716399,0.022122853,-0.00026584248
5,0.13664483492953255,0.13664483492953255u,2.0187602546790386,2.0187602546790386,0.02225576,-0.00022116282
6,0.13664483492953255,0.13664483492953255u,1.4208308325339223,1.4208308325339223,0.022613045,-0.00016906964
7,0.15973122800602543,0.15973122800602543u,1.5973122800602544,1.5973122800602544,0.022881536,-0.00011591281
8,0.18671810912919196,0.18671810912919196u,1.1242100350620865,1.1242100350620865,0.022667723,-0.00015931993
9,286.83168133420116,286.83168133420116u,20.991037201085547,20.991037201085547,0.37600997,-3.9151277e-05
10,286.83168133420116,286.83168133420116u,13.141473626117568,13.141473626117568,0.383346,-2.3963721e-05
11,286.83168133420116,286.83168133420116u,26.529484644318973,26.529484644318973,0.37095627,-4.4845416e-05
12,82.27241341700466,82.27241341700466u,1.7957144943716399,1.7957144943716399,0.37944192,-3.275139e-05
13,335.29241492495566,335.29241492495566u,1.0,1.0,0.37032202,-5.4297445e-05
14,286.83168133420116,286.83168133420116u,23.59833466782195,23.59833466782195,0.37240502,-4.2978852e-05
15,82.27241341700466,82.27241341700466u,1.5973122800602544,1.5973122800602544,0.37991795,-3.111954e-05
16,245.37511066398167,245.37511066398167u,13.141473626117568,13.141473626117568,0.3812624,-2.5651358e-05
17,82.27241341700466,82.27241341700466u,1.1242100350620865,1.1242100350620865,0.38197055,-2.4882087e-05
18,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
19,335.29241492495566,335.29241492495566u,1.4208308325339223,1.4208308325339223,0.36978206,-5.4708104e-05
20,335.29241492495566,335.29241492495566u,3.6251170499885332,3.6251170499885332,0.3685347,-5.559104e-05
21,335.29241492495566,335.29241492495566u,4.581597669054491,4.581597669054491,0.36814675,-5.5696273e-05
22,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
23,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
24,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
25,335.29241492495566,335.29241492495566u,1.4208308325339223,1.4208308325339223,0.36978206,-5.4708104e-05
26,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
27,82.27241341700466,82.27241341700466u,1.7957144943716399,1.7957144943716399,0.37944192,-3.275139e-05
28,82.27241341700466,82.27241341700466u,1.5973122800602544,1.5973122800602544,0.37991795,-3.111954e-05
29,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
30,335.29241492495566,335.29241492495566u,1.4208308325339223,1.4208308325339223,0.36978206,-5.4708104e-05
31,335.29241492495566,335.29241492495566u,4.581597669054491,4.581597669054491,0.36814675,-5.5696273e-05
32,82.27241341700466,82.27241341700466u,1.7957144943716399,1.7957144943716399,0.37944192,-3.275139e-05
33,82.27241341700466,82.27241341700466u,1.7957144943716399,1.7957144943716399,0.37944192,-3.275139e-05
34,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
35,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
36,0.11689518164985782,0.11689518164985782u,1.0,1.0,0.023056893,-9.7729535e-05
37,82.27241341700466,82.27241341700466u,1.7957144943716399,1.7957144943716399,0.37944192,-3.275139e-05
38,82.27241341700466,82.27241341700466u,1.1242100350620865,1.1242100350620865,0.38197055,-2.4882087e-05
39,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
40,335.29241492495566,335.29241492495566u,3.6251170499885332,3.6251170499885332,0.3685347,-5.559104e-05
41,335.29241492495566,335.29241492495566u,4.581597669054491,4.581597669054491,0.36814675,-5.5696273e-05
42,0.11689518164985782,0.11689518164985782u,1.0,1.0,0.023056893,-9.7729535e-05
43,82.27241341700466,82.27241341700466u,1.1242100350620865,1.1242100350620865,0.38197055,-2.4882087e-05
44,0.11689518164985782,0.11689518164985782u,1.0,1.0,0.023056893,-9.7729535e-05
45,82.27241341700466,82.27241341700466u,1.5973122800602544,1.5973122800602544,0.37991795,-3.111954e-05
46,82.27241341700466,82.27241341700466u,1.1242100350620865,1.1242100350620865,0.38197055,-2.4882087e-05
47,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
48,335.29241492495566,335.29241492495566u,1.263848202934298,1.263848202934298,0.3695789,-5.5555243e-05
49,82.27241341700466,82.27241341700466u,1.1242100350620865,1.1242100350620865,0.38197055,-2.4882087e-05
