,L,L_str,R,R_str,V(out),W
222,0.15973122800602543,0.15973122800602543u,136.64483492953258,136.64483492953258,0.001653195,0.00062780286
223,0.15973122800602543,0.15973122800602543u,153.6174946671828,153.6174946671828,0.0015842249,0.0006189657
224,0.15973122800602543,0.15973122800602543u,172.6983290659436,172.6983290659436,0.0016035261,0.00056332734
225,0.15973122800602543,0.15973122800602543u,194.14919457438816,194.14919457438816,0.00157089,0.0005229032
226,0.15973122800602543,0.15973122800602543u,218.26447283974872,218.26447283974872,0.0014483316,0.00053541426
227,0.15973122800602543,0.15973122800602543u,245.37511066398193,245.37511066398193,0.0011236374,0.000495719
228,0.15973122800602543,0.15973122800602543u,275.85316176291843,275.85316176291843,0.0010735032,0.00047624216
229,0.15973122800602543,0.15973122800602543u,310.1168926574779,310.1168926574779,0.001058441,0.0004531529
230,0.15973122800602543,0.15973122800602543u,348.63652276780874,348.63652276780874,0.00095875777,0.0004073992
231,0.15973122800602543,0.15973122800602543u,391.94067748472213,391.94067748472213,0.0008198194,0.00040070058
232,0.15973122800602543,0.15973122800602543u,440.6236427773573,440.6236427773573,0.0007087473,0.00035780968
233,0.15973122800602543,0.15973122800602543u,495.3535208959175,495.3535208959175,0.00071168237,0.00032598726
234,0.15973122800602543,0.15973122800602543u,556.8813990945273,556.8813990945273,0.0005209755,0.0002937662
235,0.15973122800602543,0.15973122800602543u,626.0516572014822,626.0516572014822,0.0006281412,0.00027699472
236,0.15973122800602543,0.15973122800602543u,703.8135554931562,703.8135554931562,0.00074277446,0.00025500753
237,0.15973122800602543,0.15973122800602543u,791.2342618981327,791.2342618981327,0.0005274654,0.00022938703
238,0.15973122800602543,0.15973122800602543u,889.5134973108236,889.5134973108236,0.0003505477,0.0002209126
239,0.15973122800602543,0.15973122800602543u,1000.0,1000.0,0.00022478779,0.00019656996
240,0.18671810912919196,0.18671810912919196u,1.0,1.0,0.023813607,-3.2833763e-05
241,0.18671810912919196,0.18671810912919196u,1.1242100350620865,1.1242100350620865,0.022667723,-0.00015931993
242,0.18671810912919196,0.18671810912919196u,1.263848202934298,1.263848202934298,0.017133007,-0.00014753758
243,0.18671810912919196,0.18671810912919196u,1.4208308325339223,1.4208308325339223,0.020117043,-0.0001144862
244,0.18671810912919196,0.18671810912919196u,1.5973122800602544,1.5973122800602544,0.021530274,-0.000112309805
245,0.18671810912919196,0.18671810912919196u,1.7957144943716399,1.7957144943716399,0.02126952,-0.00024792648
246,0.18671810912919196,0.18671810912919196u,2.0187602546790386,2.0187602546790386,0.018929783,-0.00010861008
247,0.18671810912919196,0.18671810912919196u,2.269510536694669,2.269510536694669,0.02270344,4.66468e-07
248,0.18671810912919196,0.18671810912919196u,2.5514065200312888,2.5514065200312888,0.022162272,1.9814526e-05
249,0.18671810912919196,0.18671810912919196u,2.868316813342011,2.868316813342011,0.021588821,-0.0001938568
250,0.18671810912919196,0.18671810912919196u,3.2245905452963948,3.2245905452963948,0.021079743,-0.0001834345
251,0.18671810912919196,0.18671810912919196u,3.6251170499885332,3.6251170499885332,0.01988954,-0.00023792457
252,0.18671810912919196,0.18671810912919196u,4.075392965871777,4.075392965871777,0.020291483,-0.000165829
253,0.18671810912919196,0.18671810912919196u,4.581597669054491,4.581597669054491,0.02059341,-0.00010122856
254,0.18671810912919196,0.18671810912919196u,5.150678076168124,5.150678076168124,0.019753516,7.551381e-05
255,0.18671810912919196,0.18671810912919196u,5.790443980602488,5.790443980602488,0.01911581,-0.00014129096
256,0.18671810912919196,0.18671810912919196u,6.50967523045817,6.50967523045817,0.018259825,-0.00010043084
257,0.18671810912919196,0.18671810912919196u,7.318242219076176,7.318242219076176,0.018780228,-3.2963178e-06
258,0.18671810912919196,0.18671810912919196u,8.22724134170047,8.22724134170047,0.01829358,0.00023755779
259,0.18671810912919196,0.18671810912919196u,9.249147277217336,9.249147277217336,0.017503703,-4.5912573e-05
260,0.18671810912919196,0.18671810912919196u,10.3979841848149,10.3979841848149,0.015848171,9.5420415e-05
261,0.18671810912919196,0.18671810912919196u,11.689518164985783,11.689518164985783,0.014969518,0.00023595178
262,0.18671810912919196,0.18671810912919196u,13.141473626117568,13.141473626117568,0.014847187,0.00016260767
263,0.18671810912919196,0.18671810912919196u,14.773776525985111,14.773776525985111,0.013731663,0.00021378635
264,0.18671810912919196,0.18671810912919196u,16.608827826277157,16.608827826277157,0.011969654,0.0003649349
265,0.18671810912919196,0.18671810912919196u,18.671810912919206,18.671810912919206,0.010941978,0.0002836327
266,0.18671810912919196,0.18671810912919196u,20.991037201085547,20.991037201085547,0.01016902,0.00037964902
267,0.18671810912919196,0.18671810912919196u,23.59833466782195,23.59833466782195,0.008309603,0.00054555957
268,0.18671810912919196,0.18671810912919196u,26.529484644318973,26.529484644318973,0.0037616019,0.00053058786
269,0.18671810912919196,0.18671810912919196u,29.824712862168912,29.824712862168912,0.007084603,0.0006847924
270,0.18671810912919196,0.18671810912919196u,33.52924149249558,33.52924149249558,0.0065950737,0.0006190183
271,0.18671810912919196,0.18671810912919196u,37.69390975388362,37.69390975388362,0.0056430018,0.00072463596
272,0.18671810912919196,0.18671810912919196u,42.37587160604063,42.37587160604063,0.0055563403,0.0006095779
273,0.18671810912919196,0.18671810912919196u,47.63938010401343,47.63938010401343,0.0043869987,0.00069757114
274,0.18671810912919196,0.18671810912919196u,53.55666917706899,53.55666917706899,0.0038963393,0.0006333943
275,0.18671810912919196,0.18671810912919196u,60.208944933361316,60.208944933361316,0.0037795908,0.00066819263
276,0.18671810912919196,0.18671810912919196u,67.68750009458535,67.68750009458535,0.0031797304,0.0006726066
277,0.18671810912919196,0.18671810912919196u,76.0949668545988,76.0949668545988,0.0031279216,0.00063566625
278,0.18671810912919196,0.18671810912919196u,85.54672535565685,85.54672535565685,0.0025405022,0.0006604074
279,0.18671810912919196,0.18671810912919196u,96.17248711152965,96.17248711152965,0.0024214545,0.00064559287
280,0.18671810912919196,0.18671810912919196u,108.11807510766077,108.11807510766077,0.0020384486,0.000630655
281,0.18671810912919196,0.18671810912919196u,121.54742500762872,121.54742500762872,0.0018262888,0.000620251
282,0.18671810912919196,0.18671810912919196u,136.64483492953258,136.64483492953258,0.0018187591,0.00060187455
283,0.18671810912919196,0.18671810912919196u,153.6174946671828,153.6174946671828,0.001781897,0.00059205806
