,L,L_str,R,R_str,V(out),W
0,29.08303051579865,29.08303051579865u,1.0,1.0,7.694593,0.0035413378
1,1.6474709298718475,1.6474709298718475u,1000.0,1000.0,0.0060285632,0.00017326951
2,29.08303051579865,29.08303051579865u,12.742749857031335,12.742749857031335,4.8060613,0.0032210704
3,29.08303051579865,29.08303051579865u,18.329807108324356,18.329807108324356,3.765409,0.0026011905
4,29.08303051579865,29.08303051579865u,26.366508987303583,26.366508987303583,2.8554344,0.0021538367
5,29.08303051579865,29.08303051579865u,37.926901907322495,37.926901907322495,2.091067,0.0016619526
6,29.08303051579865,29.08303051579865u,54.55594781168517,54.55594781168517,1.537731,0.0013061074
7,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
8,29.08303051579865,29.08303051579865u,112.88378916846884,112.88378916846884,0.7755055,0.00084530306
9,29.08303051579865,29.08303051579865u,162.3776739188721,162.3776739188721,0.5588609,0.00067307975
10,29.08303051579865,29.08303051579865u,233.57214690901213,233.57214690901213,0.40370265,0.00048297516
11,29.08303051579865,29.08303051579865u,335.9818286283781,335.9818286283781,0.29088894,0.00040940352
12,29.08303051579865,29.08303051579865u,483.2930238571752,483.2930238571752,0.20754457,0.00031466692
13,29.08303051579865,29.08303051579865u,695.1927961775606,695.1927961775606,0.1481742,0.00024230182
14,29.08303051579865,29.08303051579865u,1000.0,1000.0,0.10609094,0.00017759719
15,6.034712307857734,6.034712307857734u,1000.0,1000.0,0.02207682,0.00017368882
16,29.08303051579865,29.08303051579865u,112.88378916846884,112.88378916846884,0.7755055,0.00084530306
17,29.08303051579865,29.08303051579865u,162.3776739188721,162.3776739188721,0.5588609,0.00067307975
18,29.08303051579865,29.08303051579865u,26.366508987303583,26.366508987303583,2.8554344,0.0021538367
19,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
20,29.08303051579865,29.08303051579865u,112.88378916846884,112.88378916846884,0.7755055,0.00084530306
21,29.08303051579865,29.08303051579865u,54.55594781168517,54.55594781168517,1.537731,0.0013061074
22,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
23,29.08303051579865,29.08303051579865u,54.55594781168517,54.55594781168517,1.537731,0.0013061074
24,29.08303051579865,29.08303051579865u,1000.0,1000.0,0.10609094,0.00017759719
25,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
26,29.08303051579865,29.08303051579865u,54.55594781168517,54.55594781168517,1.537731,0.0013061074
27,29.08303051579865,29.08303051579865u,1000.0,1000.0,0.10609094,0.00017759719
28,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
29,29.08303051579865,29.08303051579865u,233.57214690901213,233.57214690901213,0.40370265,0.00048297516
30,29.08303051579865,29.08303051579865u,18.329807108324356,18.329807108324356,3.765409,0.0026011905
31,29.08303051579865,29.08303051579865u,26.366508987303583,26.366508987303583,2.8554344,0.0021538367
32,29.08303051579865,29.08303051579865u,37.926901907322495,37.926901907322495,2.091067,0.0016619526
33,29.08303051579865,29.08303051579865u,54.55594781168517,54.55594781168517,1.537731,0.0013061074
34,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
35,29.08303051579865,29.08303051579865u,112.88378916846884,112.88378916846884,0.7755055,0.00084530306
36,29.08303051579865,29.08303051579865u,162.3776739188721,162.3776739188721,0.5588609,0.00067307975
37,29.08303051579865,29.08303051579865u,233.57214690901213,233.57214690901213,0.40370265,0.00048297516
38,29.08303051579865,29.08303051579865u,695.1927961775606,695.1927961775606,0.1481742,0.00024230182
39,29.08303051579865,29.08303051579865u,1000.0,1000.0,0.10609094,0.00017759719
40,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
41,29.08303051579865,29.08303051579865u,233.57214690901213,233.57214690901213,0.40370265,0.00048297516
42,29.08303051579865,29.08303051579865u,233.57214690901213,233.57214690901213,0.40370265,0.00048297516
43,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
44,29.08303051579865,29.08303051579865u,233.57214690901213,233.57214690901213,0.40370265,0.00048297516
45,29.08303051579865,29.08303051579865u,78.47599703514611,78.47599703514611,1.084949,0.0010377113
46,29.08303051579865,29.08303051579865u,54.55594781168517,54.55594781168517,1.537731,0.0013061074
47,29.08303051579865,29.08303051579865u,233.57214690901213,233.57214690901213,0.40370265,0.00048297516
48,29.08303051579865,29.08303051579865u,18.329807108324356,18.329807108324356,3.765409,0.0026011905
49,29.08303051579865,29.08303051579865u,112.88378916846884,112.88378916846884,0.7755055,0.00084530306
