,$L(\mu H)$,L_str,$R(\Omega)$,R_str,$C(\mu F)$,C_str,V(out),W
41,0.0480138064389781,0.0480138064389781u,1.4384498882876628,1.4384498882876628,13.189068826889033,13.189068826889033u,0.07161732,0.015831752
42,0.0480138064389781,0.0480138064389781u,2.0691380811147897,2.0691380811147897,13.189068826889033,13.189068826889033u,0.047582623,0.012253769
43,0.0480138064389781,0.0480138064389781u,2.976351441631318,2.976351441631318,13.189068826889033,13.189068826889033u,0.025430778,0.009906626
44,0.0480138064389781,0.0480138064389781u,4.281332398719393,4.281332398719393,13.189068826889033,13.189068826889033u,0.026398327,0.0074079363
45,0.0480138064389781,0.0480138064389781u,6.158482110660264,6.158482110660264,13.189068826889033,13.189068826889033u,0.020890484,0.0057849996
46,0.0480138064389781,0.0480138064389781u,8.858667904100825,8.858667904100825,13.189068826889033,13.189068826889033u,0.013880569,0.0044777603
47,0.0480138064389781,0.0480138064389781u,12.742749857031335,12.742749857031335,13.189068826889033,13.189068826889033u,0.010467548,0.003450021
48,0.0480138064389781,0.0480138064389781u,18.329807108324356,18.329807108324356,13.189068826889033,13.189068826889033u,0.007199209,0.00264798
49,0.0480138064389781,0.0480138064389781u,26.366508987303583,26.366508987303583,13.189068826889033,13.189068826889033u,0.00560603,0.0021534031
50,0.0480138064389781,0.0480138064389781u,37.926901907322495,37.926901907322495,13.189068826889033,13.189068826889033u,0.0037387954,0.001650191
51,0.0480138064389781,0.0480138064389781u,54.55594781168517,54.55594781168517,13.189068826889033,13.189068826889033u,0.0030524018,0.0013252414
52,0.0480138064389781,0.0480138064389781u,78.47599703514611,78.47599703514611,13.189068826889033,13.189068826889033u,0.0018549256,0.0010483712
53,0.0480138064389781,0.0480138064389781u,112.88378916846884,112.88378916846884,13.189068826889033,13.189068826889033u,0.0014083183,0.00083797664
54,0.0480138064389781,0.0480138064389781u,162.3776739188721,162.3776739188721,13.189068826889033,13.189068826889033u,0.0010617318,0.0006706728
55,0.0480138064389781,0.0480138064389781u,233.57214690901213,233.57214690901213,13.189068826889033,13.189068826889033u,0.00027684504,0.00049933145
56,0.0480138064389781,0.0480138064389781u,335.9818286283781,335.9818286283781,13.189068826889033,13.189068826889033u,0.00056324044,0.00040230004
57,0.0480138064389781,0.0480138064389781u,483.2930238571752,483.2930238571752,13.189068826889033,13.189068826889033u,0.000218803,0.00030325135
58,0.0480138064389781,0.0480138064389781u,695.1927961775606,695.1927961775606,13.189068826889033,13.189068826889033u,0.00028415667,0.00023320205
59,0.0480138064389781,0.0480138064389781u,1000.0,1000.0,13.189068826889033,13.189068826889033u,0.00019394212,0.00018095103
60,0.0497071164894053,0.0497071164894053u,1.0,1.0,12.739773346128093,12.739773346128093u,0.06567848,0.020422762
61,0.0497071164894053,0.0497071164894053u,1.4384498882876628,1.4384498882876628,12.739773346128093,12.739773346128093u,0.07337438,0.016213933
62,0.0497071164894053,0.0497071164894053u,2.0691380811147897,2.0691380811147897,12.739773346128093,12.739773346128093u,0.04975995,0.012803573
63,0.0497071164894053,0.0497071164894053u,2.976351441631318,2.976351441631318,12.739773346128093,12.739773346128093u,0.036407847,0.009786596
64,0.0497071164894053,0.0497071164894053u,4.281332398719393,4.281332398719393,12.739773346128093,12.739773346128093u,0.026364613,0.0075634867
65,0.0497071164894053,0.0497071164894053u,6.158482110660264,6.158482110660264,12.739773346128093,12.739773346128093u,0.021309443,0.005652119
66,0.0497071164894053,0.0497071164894053u,8.858667904100825,8.858667904100825,12.739773346128093,12.739773346128093u,0.015447421,0.0046119015
67,0.0497071164894053,0.0497071164894053u,12.742749857031335,12.742749857031335,12.739773346128093,12.739773346128093u,0.010992585,0.0034013963
68,0.0497071164894053,0.0497071164894053u,18.329807108324356,18.329807108324356,12.739773346128093,12.739773346128093u,0.0060706795,0.002654072
69,0.0497071164894053,0.0497071164894053u,26.366508987303583,26.366508987303583,12.739773346128093,12.739773346128093u,0.005713013,0.002100009
70,0.0497071164894053,0.0497071164894053u,37.926901907322495,37.926901907322495,12.739773346128093,12.739773346128093u,0.004258756,0.0016654831
71,0.0497071164894053,0.0497071164894053u,54.55594781168517,54.55594781168517,12.739773346128093,12.739773346128093u,0.0031205558,0.0013277907
72,0.0497071164894053,0.0497071164894053u,78.47599703514611,78.47599703514611,12.739773346128093,12.739773346128093u,0.0023466158,0.0010488426
73,0.0497071164894053,0.0497071164894053u,112.88378916846884,112.88378916846884,12.739773346128093,12.739773346128093u,0.0014363516,0.00082162337
74,0.0497071164894053,0.0497071164894053u,162.3776739188721,162.3776739188721,12.739773346128093,12.739773346128093u,0.0010933767,0.0006789769
75,0.0497071164894053,0.0497071164894053u,233.57214690901213,233.57214690901213,12.739773346128093,12.739773346128093u,0.0007374814,0.0004985684
76,0.0497071164894053,0.0497071164894053u,335.9818286283781,335.9818286283781,12.739773346128093,12.739773346128093u,0.00057345215,0.00039439794
77,0.0497071164894053,0.0497071164894053u,483.2930238571752,483.2930238571752,12.739773346128093,12.739773346128093u,0.0002263837,0.00029753096
78,0.0497071164894053,0.0497071164894053u,695.1927961775606,695.1927961775606,12.739773346128093,12.739773346128093u,0.00030155925,0.00023295457
79,0.0497071164894053,0.0497071164894053u,1000.0,1000.0,12.739773346128093,12.739773346128093u,0.00020509434,0.00017426963
80,0.0513602330726094,0.0513602330726094u,1.0,1.0,12.329722041357504,12.329722041357504u,0.10171795,0.020538611
81,0.0513602330726094,0.0513602330726094u,1.4384498882876628,1.4384498882876628,12.329722041357504,12.329722041357504u,0.039217476,0.017111346
82,0.0513602330726094,0.0513602330726094u,2.0691380811147897,2.0691380811147897,12.329722041357504,12.329722041357504u,0.03452815,0.012454318
83,0.0513602330726094,0.0513602330726094u,2.976351441631318,2.976351441631318,12.329722041357504,12.329722041357504u,0.04137659,0.010062509
84,0.0513602330726094,0.0513602330726094u,4.281332398719393,4.281332398719393,12.329722041357504,12.329722041357504u,0.02995899,0.007729433
85,0.0513602330726094,0.0513602330726094u,6.158482110660264,6.158482110660264,12.329722041357504,12.329722041357504u,0.022032343,0.0057519083
86,0.0513602330726094,0.0513602330726094u,8.858667904100825,8.858667904100825,12.329722041357504,12.329722041357504u,0.015922371,0.0044741114
87,0.0513602330726094,0.0513602330726094u,12.742749857031335,12.742749857031335,12.329722041357504,12.329722041357504u,0.011382839,0.0034398278
88,0.0513602330726094,0.0513602330726094u,18.329807108324356,18.329807108324356,12.329722041357504,12.329722041357504u,0.007908985,0.0027000783
89,0.0513602330726094,0.0513602330726094u,26.366508987303583,26.366508987303583,12.329722041357504,12.329722041357504u,0.0058897873,0.0020652744
90,0.0513602330726094,0.0513602330726094u,37.926901907322495,37.926901907322495,12.329722041357504,12.329722041357504u,0.0043657166,0.0017008523
91,0.0513602330726094,0.0513602330726094u,54.55594781168517,54.55594781168517,12.329722041357504,12.329722041357504u,0.0031952616,0.0013146027
92,0.0513602330726094,0.0513602330726094u,78.47599703514611,78.47599703514611,12.329722041357504,12.329722041357504u,0.0024107299,0.0010667463
93,0.0513602330726094,0.0513602330726094u,112.88378916846884,112.88378916846884,12.329722041357504,12.329722041357504u,0.0014792967,0.0008192452
94,0.0513602330726094,0.0513602330726094u,162.3776739188721,162.3776739188721,12.329722041357504,12.329722041357504u,0.0011212929,0.00067612214
95,0.0513602330726094,0.0513602330726094u,233.57214690901213,233.57214690901213,12.329722041357504,12.329722041357504u,0.00076464994,0.00049703085
96,0.0513602330726094,0.0513602330726094u,335.9818286283781,335.9818286283781,12.329722041357504,12.329722041357504u,0.00053695054,0.00040307202
97,0.0513602330726094,0.0513602330726094u,483.2930238571752,483.2930238571752,12.329722041357504,12.329722041357504u,0.00038372996,0.00030681322
98,0.0513602330726094,0.0513602330726094u,695.1927961775606,695.1927961775606,12.329722041357504,12.329722041357504u,0.00030852167,0.00023455425
99,0.0513602330726094,0.0513602330726094u,1000.0,1000.0,12.329722041357504,12.329722041357504u,0.00021561104,0.00017485782
100,0.0529771267651238,0.0529771267651238u,1.0,1.0,11.953411527434898,11.953411527434898u,0.07871833,0.021230431
101,0.0529771267651238,0.0529771267651238u,1.4384498882876628,1.4384498882876628,11.953411527434898,11.953411527434898u,0.07832826,0.016361943
102,0.0529771267651238,0.0529771267651238u,2.0691380811147897,2.0691380811147897,11.953411527434898,11.953411527434898u,0.038697142,0.012600954
103,0.0529771267651238,0.0529771267651238u,2.976351441631318,2.976351441631318,11.953411527434898,11.953411527434898u,0.019127496,0.009829722
104,0.0529771267651238,0.0529771267651238u,4.281332398719393,4.281332398719393,11.953411527434898,11.953411527434898u,0.028394857,0.0074564638
105,0.0529771267651238,0.0529771267651238u,6.158482110660264,6.158482110660264,11.953411527434898,11.953411527434898u,0.022554759,0.005801372
106,0.0529771267651238,0.0529771267651238u,8.858667904100825,8.858667904100825,11.953411527434898,11.953411527434898u,0.013738182,0.0047090603
107,0.0529771267651238,0.0529771267651238u,12.742749857031335,12.742749857031335,11.953411527434898,11.953411527434898u,0.011804894,0.003432079
108,0.0529771267651238,0.0529771267651238u,18.329807108324356,18.329807108324356,11.953411527434898,11.953411527434898u,0.0070319376,0.0026564528
109,0.0529771267651238,0.0529771267651238u,26.366508987303583,26.366508987303583,11.953411527434898,11.953411527434898u,0.0062310533,0.002094982
110,0.0529771267651238,0.0529771267651238u,37.926901907322495,37.926901907322495,11.953411527434898,11.953411527434898u,0.004496786,0.001694926
111,0.0529771267651238,0.0529771267651238u,54.55594781168517,54.55594781168517,11.953411527434898,11.953411527434898u,0.0032808192,0.0013069939
112,0.0529771267651238,0.0529771267651238u,78.47599703514611,78.47599703514611,11.953411527434898,11.953411527434898u,0.0024559642,0.0010682704
113,0.0529771267651238,0.0529771267651238u,112.88378916846884,112.88378916846884,11.953411527434898,11.953411527434898u,0.0015328296,0.00082155864
114,0.0529771267651238,0.0529771267651238u,162.3776739188721,162.3776739188721,11.953411527434898,11.953411527434898u,0.001166412,0.0006699087
115,0.0529771267651238,0.0529771267651238u,233.57214690901213,233.57214690901213,11.953411527434898,11.953411527434898u,0.0007880434,0.0005011847
116,0.0529771267651238,0.0529771267651238u,335.9818286283781,335.9818286283781,11.953411527434898,11.953411527434898u,0.00061641657,0.0004119168
117,0.0529771267651238,0.0529771267651238u,483.2930238571752,483.2930238571752,11.953411527434898,11.953411527434898u,0.00040206857,0.00029725698
118,0.0529771267651238,0.0529771267651238u,695.1927961775606,695.1927961775606,11.953411527434898,11.953411527434898u,0.0002866689,0.00023264483
119,0.0529771267651238,0.0529771267651238u,1000.0,1000.0,11.953411527434898,11.953411527434898u,0.00013062502,0.00017669755
120,0.0544985638291736,0.0544985638291736u,1.0,1.0,11.619707993582429,11.619707993582429u,0.09933963,0.020200994
121,0.0544985638291736,0.0544985638291736u,1.4384498882876628,1.4384498882876628,11.619707993582429,11.619707993582429u,0.016143152,0.016965428
122,0.0544985638291736,0.0544985638291736u,2.0691380811147897,2.0691380811147897,11.619707993582429,11.619707993582429u,0.059460074,0.012568451
123,0.0544985638291736,0.0544985638291736u,2.976351441631318,2.976351441631318,11.619707993582429,11.619707993582429u,0.03223838,0.009772516
124,0.0544985638291736,0.0544985638291736u,4.281332398719393,4.281332398719393,11.619707993582429,11.619707993582429u,0.032161884,0.00782198
125,0.0544985638291736,0.0544985638291736u,6.158482110660264,6.158482110660264,11.619707993582429,11.619707993582429u,0.023101337,0.0059146597
126,0.0544985638291736,0.0544985638291736u,8.858667904100825,8.858667904100825,11.619707993582429,11.619707993582429u,0.014083978,0.0045181024
127,0.0544985638291736,0.0544985638291736u,12.742749857031335,12.742749857031335,11.619707993582429,11.619707993582429u,0.010755407,0.0034403924
128,0.0544985638291736,0.0544985638291736u,18.329807108324356,18.329807108324356,11.619707993582429,11.619707993582429u,0.008389871,0.0026260584
129,0.0544985638291736,0.0544985638291736u,26.366508987303583,26.366508987303583,11.619707993582429,11.619707993582429u,0.006340741,0.0021843137
130,0.0544985638291736,0.0544985638291736u,37.926901907322495,37.926901907322495,11.619707993582429,11.619707993582429u,0.00463055,0.0016873524
131,0.0544985638291736,0.0544985638291736u,54.55594781168517,54.55594781168517,11.619707993582429,11.619707993582429u,0.0033330545,0.0013207026
132,0.0544985638291736,0.0544985638291736u,78.47599703514611,78.47599703514611,11.619707993582429,11.619707993582429u,0.0025283168,0.0010650777
133,0.0544985638291736,0.0544985638291736u,112.88378916846884,112.88378916846884,11.619707993582429,11.619707993582429u,0.0015622771,0.0008255382
134,0.0544985638291736,0.0544985638291736u,162.3776739188721,162.3776739188721,11.619707993582429,11.619707993582429u,0.0011975229,0.0006785291
135,0.0544985638291736,0.0544985638291736u,233.57214690901213,233.57214690901213,11.619707993582429,11.619707993582429u,0.0008127816,0.0005120693
136,0.0544985638291736,0.0544985638291736u,335.9818286283781,335.9818286283781,11.619707993582429,11.619707993582429u,0.00063303375,0.00040215725
137,0.0544985638291736,0.0544985638291736u,483.2930238571752,483.2930238571752,11.619707993582429,11.619707993582429u,0.0004208659,0.00029656416
138,0.0544985638291736,0.0544985638291736u,695.1927961775606,695.1927961775606,11.619707993582429,11.619707993582429u,0.0002690295,0.00022894786
139,0.0544985638291736,0.0544985638291736u,1000.0,1000.0,11.619707993582429,11.619707993582429u,0.00022341573,0.00018009674
140,0.0560896000186909,0.0560896000186909u,1.0,1.0,11.290103647620745,11.290103647620745u,0.11109239,0.021149157
141,0.0560896000186909,0.0560896000186909u,1.4384498882876628,1.4384498882876628,11.290103647620745,11.290103647620745u,0.043069463,0.016720068
142,0.0560896000186909,0.0560896000186909u,2.0691380811147897,2.0691380811147897,11.290103647620745,11.290103647620745u,0.06115455,0.012455076
143,0.0560896000186909,0.0560896000186909u,2.976351441631318,2.976351441631318,11.290103647620745,11.290103647620745u,0.044569045,0.01008813
144,0.0560896000186909,0.0560896000186909u,4.281332398719393,4.281332398719393,11.290103647620745,11.290103647620745u,0.032715127,0.0073336028
145,0.0560896000186909,0.0560896000186909u,6.158482110660264,6.158482110660264,11.290103647620745,11.290103647620745u,0.02378888,0.005920176
146,0.0560896000186909,0.0560896000186909u,8.858667904100825,8.858667904100825,11.290103647620745,11.290103647620745u,0.017403608,0.0044979653
147,0.0560896000186909,0.0560896000186909u,12.742749857031335,12.742749857031335,11.290103647620745,11.290103647620745u,0.01247116,0.0034170644
148,0.0560896000186909,0.0560896000186909u,18.329807108324356,18.329807108324356,11.290103647620745,11.290103647620745u,0.005449657,0.0026151012
149,0.0560896000186909,0.0560896000186909u,26.366508987303583,26.366508987303583,11.290103647620745,11.290103647620745u,0.005364992,0.002189907
150,0.0560896000186909,0.0560896000186909u,37.926901907322495,37.926901907322495,11.290103647620745,11.290103647620745u,0.004772622,0.0016794016
151,0.0560896000186909,0.0560896000186909u,54.55594781168517,54.55594781168517,11.290103647620745,11.290103647620745u,0.003475564,0.0013059325
152,0.0560896000186909,0.0560896000186909u,78.47599703514611,78.47599703514611,11.290103647620745,11.290103647620745u,0.0025527983,0.001086158
153,0.0560896000186909,0.0560896000186909u,112.88378916846884,112.88378916846884,11.290103647620745,11.290103647620745u,0.0016479092,0.0008279357
154,0.0560896000186909,0.0560896000186909u,162.3776739188721,162.3776739188721,11.290103647620745,11.290103647620745u,0.0012319601,0.0006515696
155,0.0560896000186909,0.0560896000186909u,233.57214690901213,233.57214690901213,11.290103647620745,11.290103647620745u,0.0008348494,0.0005021571
156,0.0560896000186909,0.0560896000186909u,335.9818286283781,335.9818286283781,11.290103647620745,11.290103647620745u,0.0006514137,0.0003902322
157,0.0560896000186909,0.0560896000186909u,483.2930238571752,483.2930238571752,11.290103647620745,11.290103647620745u,0.00042698634,0.00029721064
158,0.0560896000186909,0.0560896000186909u,695.1927961775606,695.1927961775606,11.290103647620745,11.290103647620745u,0.0003389534,0.00023093668
159,0.0560896000186909,0.0560896000186909u,1000.0,1000.0,11.290103647620745,11.290103647620745u,0.0002277199,0.00017454439
160,0.057758960991237,0.057758960991237u,1.0,1.0,10.963794827623143,10.963794827623143u,0.045248855,0.02123163
161,0.057758960991237,0.057758960991237u,1.4384498882876628,1.4384498882876628,10.963794827623143,10.963794827623143u,0.06250123,0.017206635
162,0.057758960991237,0.057758960991237u,2.0691380811147897,2.0691380811147897,10.963794827623143,10.963794827623143u,0.03208298,0.012729131
163,0.057758960991237,0.057758960991237u,2.976351441631318,2.976351441631318,10.963794827623143,10.963794827623143u,0.041951384,0.009618695
164,0.057758960991237,0.057758960991237u,4.281332398719393,4.281332398719393,10.963794827623143,10.963794827623143u,0.0307351,0.0075700865
165,0.057758960991237,0.057758960991237u,6.158482110660264,6.158482110660264,10.963794827623143,10.963794827623143u,0.022277921,0.006006859
166,0.057758960991237,0.057758960991237u,8.858667904100825,8.858667904100825,10.963794827623143,10.963794827623143u,0.017950818,0.004508981
167,0.057758960991237,0.057758960991237u,12.742749857031335,12.742749857031335,10.963794827623143,10.963794827623143u,0.012543197,0.0034445229
168,0.057758960991237,0.057758960991237u,18.329807108324356,18.329807108324356,10.963794827623143,10.963794827623143u,0.008814132,0.0026440993
169,0.057758960991237,0.057758960991237u,26.366508987303583,26.366508987303583,10.963794827623143,10.963794827623143u,0.0064444067,0.0020914716
170,0.057758960991237,0.057758960991237u,37.926901907322495,37.926901907322495,10.963794827623143,10.963794827623143u,0.004830634,0.0016947564
171,0.057758960991237,0.057758960991237u,54.55594781168517,54.55594781168517,10.963794827623143,10.963794827623143u,0.003566293,0.0013272861
172,0.057758960991237,0.057758960991237u,78.47599703514611,78.47599703514611,10.963794827623143,10.963794827623143u,0.0026975402,0.0010669348
173,0.057758960991237,0.057758960991237u,112.88378916846884,112.88378916846884,10.963794827623143,10.963794827623143u,0.0016490065,0.00082532194
174,0.057758960991237,0.057758960991237u,162.3776739188721,162.3776739188721,10.963794827623143,10.963794827623143u,0.0012460198,0.00066205795
175,0.057758960991237,0.057758960991237u,233.57214690901213,233.57214690901213,10.963794827623143,10.963794827623143u,0.00085853727,0.0005188448
176,0.057758960991237,0.057758960991237u,335.9818286283781,335.9818286283781,10.963794827623143,10.963794827623143u,0.0006722126,0.00039032186
177,0.057758960991237,0.057758960991237u,483.2930238571752,483.2930238571752,10.963794827623143,10.963794827623143u,0.0004380793,0.00030311377
178,0.057758960991237,0.057758960991237u,695.1927961775606,695.1927961775606,10.963794827623143,10.963794827623143u,0.0003442429,0.00022949571
179,0.057758960991237,0.057758960991237u,1000.0,1000.0,10.963794827623143,10.963794827623143u,0.0003005556,0.00017461122
180,0.0594233937228878,0.0594233937228878u,1.0,1.0,10.656701983695395,10.656701983695395u,0.10746516,0.02061512
181,0.0594233937228878,0.0594233937228878u,1.4384498882876628,1.4384498882876628,10.656701983695395,10.656701983695395u,0.06960859,0.016483087
182,0.0594233937228878,0.0594233937228878u,2.0691380811147897,2.0691380811147897,10.656701983695395,10.656701983695395u,0.03108474,0.012257313
183,0.0594233937228878,0.0594233937228878u,2.976351441631318,2.976351441631318,10.656701983695395,10.656701983695395u,0.030353187,0.0098872855
184,0.0594233937228878,0.0594233937228878u,4.281332398719393,4.281332398719393,10.656701983695395,10.656701983695395u,0.031358425,0.0074569406
185,0.0594233937228878,0.0594233937228878u,6.158482110660264,6.158482110660264,10.656701983695395,10.656701983695395u,0.025060005,0.0057751657
186,0.0594233937228878,0.0594233937228878u,8.858667904100825,8.858667904100825,10.656701983695395,10.656701983695395u,0.018155875,0.0045741815
187,0.0594233937228878,0.0594233937228878u,12.742749857031335,12.742749857031335,10.656701983695395,10.656701983695395u,0.013227373,0.003525125
188,0.0594233937228878,0.0594233937228878u,18.329807108324356,18.329807108324356,10.656701983695395,10.656701983695395u,0.009094916,0.0026646142
189,0.0594233937228878,0.0594233937228878u,26.366508987303583,26.366508987303583,10.656701983695395,10.656701983695395u,0.0053691245,0.0020775977
190,0.0594233937228878,0.0594233937228878u,37.926901907322495,37.926901907322495,10.656701983695395,10.656701983695395u,0.0049856044,0.0016739926
191,0.0594233937228878,0.0594233937228878u,54.55594781168517,54.55594781168517,10.656701983695395,10.656701983695395u,0.0036219717,0.0013217849
192,0.0594233937228878,0.0594233937228878u,78.47599703514611,78.47599703514611,10.656701983695395,10.656701983695395u,0.002682689,0.0010495808
193,0.0594233937228878,0.0594233937228878u,112.88378916846884,112.88378916846884,10.656701983695395,10.656701983695395u,0.0016962308,0.0008185272
194,0.0594233937228878,0.0594233937228878u,162.3776739188721,162.3776739188721,10.656701983695395,10.656701983695395u,0.0012794078,0.0006781366
195,0.0594233937228878,0.0594233937228878u,233.57214690901213,233.57214690901213,10.656701983695395,10.656701983695395u,0.00072022737,0.00050188665
196,0.0594233937228878,0.0594233937228878u,335.9818286283781,335.9818286283781,10.656701983695395,10.656701983695395u,0.0006828606,0.0003991056
197,0.0594233937228878,0.0594233937228878u,483.2930238571752,483.2930238571752,10.656701983695395,10.656701983695395u,0.00045348806,0.00029671894
198,0.0594233937228878,0.0594233937228878u,695.1927961775606,695.1927961775606,10.656701983695395,10.656701983695395u,0.0003553315,0.00023031555
199,0.0594233937228878,0.0594233937228878u,1000.0,1000.0,10.656701983695395,10.656701983695395u,0.00024844072,0.00017374732
200,0.0612061759328965,0.0612061759328965u,1.0,1.0,10.346299014970048,10.346299014970048u,0.12122302,0.020911384
201,0.0612061759328965,0.0612061759328965u,1.4384498882876628,1.4384498882876628,10.346299014970048,10.346299014970048u,0.071626365,0.01701723
202,0.0612061759328965,0.0612061759328965u,2.0691380811147897,2.0691380811147897,10.346299014970048,10.346299014970048u,0.06722206,0.012722376
203,0.0612061759328965,0.0612061759328965u,2.976351441631318,2.976351441631318,10.346299014970048,10.346299014970048u,0.0057946956,0.010348741
204,0.0612061759328965,0.0612061759328965u,4.281332398719393,4.281332398719393,10.346299014970048,10.346299014970048u,0.03604138,0.0075013917
205,0.0612061759328965,0.0612061759328965u,6.158482110660264,6.158482110660264,10.346299014970048,10.346299014970048u,0.025734443,0.0057539325
206,0.0612061759328965,0.0612061759328965u,8.858667904100825,8.858667904100825,10.346299014970048,10.346299014970048u,0.009959727,0.0046643526
207,0.0612061759328965,0.0612061759328965u,12.742749857031335,12.742749857031335,10.346299014970048,10.346299014970048u,0.013685839,0.0034636932
208,0.0612061759328965,0.0612061759328965u,18.329807108324356,18.329807108324356,10.346299014970048,10.346299014970048u,0.009615114,0.002605599
